User_ID,Age,Country
137264,37.0,canada
137265,30.0,germany
137266,37.0,germany
137267,36.0,usa
137268,14.0,germany
137269,21.0,spain
137270,47.0,china
137271,9.0,canada
137272,28.0,usa
137273,11.0,canada
137274,44.0,italy
137275,31.0,germany
137276,63.0,canada
137277,26.0,australia
137278,57.0,canada
137279,22.0,germany
137280,41.0,usa
137281,41.0,italy
137282,61.0,usa
137283,36.0,canada
137284,34.0,usa
137285,47.0,usa
137286,26.0,philippines
137287,70.0,usa
137288,54.0,usa
137289,36.0,usa
137290,49.0,usa
137291,63.0,ireland
137292,54.0,usa
137293,21.0,usa
137294,15.0,australia
137295,21.0,az
137296,50.0,usa
137297,20.0,usa
137298,15.0,australia
137299,15.0,australia
137300,27.0,usa
137301,44.0,portugal
137302,37.0,usa
137303,64.0,nigeria
137304,74.0,usa
137305,55.0,canada
137306,16.0,canada
137307,24.0,usa
137308,44.0,united kingdom
137309,25.0,italy
137310,46.0,usa
137311,24.0,germany
137312,37.0,usa
137313,18.0,canada
137314,12.0,usa
137315,30.0,usa
137316,50.0,belgium
137317,8.0,switzerland
137318,30.0,usa
137319,28.0,germany
137320,50.0,usa
137321,48.0,canada
137322,22.0,czech republic
137323,22.0,finland
137324,54.0,canada
137325,23.0,usa
137326,22.0,canada
137327,40.0,usa
137328,25.0,andorra
137329,33.0,united kingdom
137330,19.0,usa
137331,60.0,usa
137332,30.0,united kingdom
137333,55.0,usa
137334,78.0,usa
137335,22.0,spain
137336,26.0,usa
137337,77.0,usa
137338,44.0,portugal
137339,55.0,usa
137340,53.0,canada
137341,52.0,usa
137342,76.0,germany
137343,28.0,italy
137344,42.0,spain
137345,57.0,usa
137346,22.0,canada
137347,16.0,canada
137348,35.0,spain
137349,22.0,usa
137350,57.0,spain
137351,61.0,germany
137352,18.0,portugal
137353,36.0,brazil
137354,49.0,germany
137355,22.0,china
137356,19.0,canada
137357,43.0,usa
137358,24.0,germany
137359,28.0,usa
137360,13.0,italy
137361,37.0,canada
137362,78.0,czech republic
137363,43.0,france
137364,36.0,usa
137365,31.0,india
137366,23.0,china
137367,32.0,canada
137368,18.0,finland
137369,31.0,usa
137370,39.0,spain
137371,34.0,usa
137372,31.0,usa
137373,36.0,argentina
137374,15.0,germany
137375,20.0,usa
137376,19.0,usa
137377,74.0,usa
137378,9.0,united kingdom
137379,32.0,australia
137380,15.0,usa
137381,5.0,spain
137382,62.0,italy
137383,23.0,usa
137384,32.0,france
137385,22.0,germany
137386,40.0,france
137387,36.0,france
137388,72.0,usa
137389,61.0,usa
137390,34.0,canada
137391,25.0,italy
137392,27.0,usa
137393,68.0,italy
137394,37.0,spain
137395,22.0,spain
137396,13.0,italy
137397,32.0,france
137398,54.0,usa
137399,55.0,turkey
137400,32.0,belgium
137401,40.0,usa
137402,66.0,canada
137403,25.0,belgium
137404,32.0,france
137405,24.0,france
137406,23.0,belgium
137407,21.0,usa
137408,44.0,italy
137409,44.0,new zealand
137410,25.0,canada
137411,28.0,canada
137412,25.0,spain
137413,43.0,germany
137414,39.0,usa
137415,41.0,australia
137416,43.0,spain
137417,52.0,argentina
137418,40.0,canada
137419,32.0,france
137420,50.0,hong kong
137421,41.0,usa
137422,27.0,italy
137423,38.0,spain
137424,40.0,usa
137425,34.0,spain
137426,41.0,usa
137427,47.0,usa
137428,51.0,usa
137429,57.0,usa
137430,25.0,usa
137431,36.0,usa
137432,29.0,germany
137433,28.0,usa
137434,45.0,usa
137435,10.0,usa
137436,24.0,spain
137437,26.0,spain
137438,34.0,peru
137439,12.0,italy
137440,48.0,united kingdom
137441,51.0,az
137442,29.0,finland
137443,10.0,brazil
137444,32.0,canada
137445,61.0,france
137446,24.0,usa
137447,70.0,usa
137448,23.0,usa
137449,39.0,usa
137450,6.0,usa
137451,10.0,usa
137452,27.0,usa
137453,34.0,usa
137454,14.0,usa
137455,37.0,united kingdom
137456,53.0,canada
137457,21.0,switzerland
137458,50.0,italy
137459,74.0,canada
137460,27.0,united kingdom
137461,23.0,nigeria
137462,36.0,usa
137463,32.0,italy
137464,15.0,spain
137465,33.0,italy
137466,41.0,australia
137467,31.0,netherlands
137468,19.0,germany
137469,18.0,usa
137470,65.0,germany
137471,34.0,usa
137472,47.0,usa
137473,28.0,canada
137474,31.0,spain
137475,14.0,united kingdom
137476,51.0,south africa
137477,49.0,australia
137478,31.0,argentina
137479,26.0,andorra
137480,25.0,usa
137481,30.0,italy
137482,35.0,usa
137483,38.0,usa
137484,76.0,usa
137485,34.0,portugal
137486,48.0,australia
137487,26.0,usa
137488,29.0,az
137489,16.0,canada
137490,31.0,italy
137491,17.0,spain
137492,26.0,united kingdom
137493,22.0,usa
137494,63.0,italy
137495,51.0,usa
137496,58.0,germany
137497,44.0,usa
137498,20.0,argentina
137499,25.0,italy
137500,37.0,italy
137501,35.0,italy
137502,23.0,italy
137503,15.0,portugal
137504,30.0,brazil
137505,72.0,switzerland
137506,42.0,pakistan
137507,20.0,usa
137508,32.0,usa
137509,23.0,india
137510,26.0,australia
137511,23.0,burma
137512,14.0,spain
137513,36.0,canada
137514,49.0,italy
137515,58.0,usa
137516,9.0,usa
137517,44.0,usa
137518,14.0,usa
137519,65.0,usa
137520,50.0,usa
137521,23.0,finland
137522,16.0,spain
137523,27.0,united kingdom
137524,33.0,australia
137525,64.0,usa
137526,35.0,spain
137527,44.0,usa
137528,20.0,italy
137529,53.0,usa
137530,25.0,usa
137531,29.0,spain
137532,33.0,usa
137533,15.0,italy
137534,18.0,usa
137535,53.0,canada
137536,51.0,canada
137537,26.0,usa
137538,8.0,usa
137539,50.0,usa
137540,30.0,usa
137541,38.0,usa
137542,46.0,canada
137543,29.0,united kingdom
137544,22.0,canada
137545,67.0,usa
137546,54.0,ireland
137547,49.0,australia
137548,33.0,spain
137549,17.0,spain
137550,19.0,usa
137551,49.0,usa
137552,50.0,usa
137553,49.0,usa
137554,16.0,usa
137555,42.0,usa
137556,52.0,canada
137557,45.0,italy
137558,17.0,australia
137559,26.0,canada
137560,60.0,usa
137561,47.0,russia
137562,33.0,usa
137563,46.0,usa
137564,25.0,spain
137565,24.0,spain
137566,52.0,france
137567,30.0,germany
137568,58.0,usa
137569,52.0,usa
137570,22.0,usa
137571,36.0,usa
137572,31.0,usa
137573,34.0,usa
137574,13.0,new zealand
137575,31.0,colombia
137576,22.0,spain
137577,50.0,usa
137578,71.0,italy
137579,41.0,az
137580,14.0,usa
137581,42.0,usa
137582,61.0,usa
137583,36.0,united kingdom
137584,60.0,az
137585,56.0,australia
137586,48.0,united kingdom
137587,28.0,canada
137588,29.0,usa
137589,35.0,usa
137590,26.0,usa
137591,24.0,usa
137592,63.0,usa
137593,31.0,usa
137594,53.0,usa
137595,16.0,usa
137596,37.0,usa
137597,58.0,usa
137598,11.0,singapore
137599,39.0,united kingdom
137600,45.0,canada
137601,40.0,az
137602,23.0,australia
137603,51.0,canada
137604,30.0,usa
137605,32.0,az
137606,15.0,usa
137607,52.0,italy
137608,30.0,france
137609,39.0,italy
137610,25.0,spain
137611,27.0,italy
137612,33.0,spain
137613,34.0,spain
137614,8.0,germany
137615,74.0,usa
137616,39.0,usa
137617,17.0,brazil
137618,64.0,usa
137619,57.0,usa
137620,36.0,usa
137621,26.0,canada
137622,23.0,usa
137623,57.0,spain
137624,67.0,usa
137625,16.0,usa
137626,64.0,usa
137627,37.0,usa
137628,58.0,usa
137629,77.0,canada
137630,43.0,usa
137631,62.0,usa
137632,36.0,germany
137633,28.0,usa
137634,30.0,canada
137635,17.0,usa
137636,15.0,usa
137637,10.0,germany
137638,8.0,usa
137639,24.0,usa
137640,56.0,usa
137641,25.0,usa
137642,10.0,usa
137643,62.0,usa
137644,49.0,usa
137645,60.0,usa
137646,60.0,usa
137647,46.0,new zealand
137648,58.0,usa
137649,16.0,usa
137650,26.0,australia
137651,13.0,usa
137652,71.0,usa
137653,71.0,usa
137654,32.0,united kingdom
137655,62.0,usa
137656,18.0,usa
137657,34.0,usa
137658,78.0,usa
137659,54.0,usa
137660,45.0,usa
137661,10.0,usa
137662,61.0,usa
137663,59.0,usa
137664,11.0,united kingdom
137665,41.0,usa
137666,54.0,usa
137667,30.0,china
137668,40.0,usa
137669,58.0,australia
137670,27.0,venezuela
137671,43.0,germany
137672,51.0,sweden
137673,26.0,germany
137674,41.0,usa
137675,35.0,usa
137676,8.0,usa
137677,27.0,united kingdom
137678,39.0,germany
137679,36.0,germany
137680,62.0,switzerland
137681,51.0,usa
137682,30.0,usa
137683,35.0,germany
137684,77.0,usa
137685,64.0,canada
137686,55.0,australia
137687,55.0,usa
137688,46.0,usa
137689,52.0,usa
137690,21.0,usa
137691,21.0,hong kong
137692,48.0,usa
137693,31.0,usa
137694,30.0,canada
137695,19.0,spain
137696,26.0,portugal
137697,31.0,argentina
137698,13.0,portugal
137699,43.0,italy
137700,56.0,usa
137701,47.0,canada
137702,25.0,germany
137703,68.0,usa
137704,13.0,spain
137705,26.0,spain
137706,21.0,canada
137707,67.0,canada
137708,30.0,usa
137709,26.0,usa
137710,21.0,germany
137711,9.0,netherlands
137712,79.0,canada
137713,71.0,usa
137714,58.0,usa
137715,12.0,usa
137716,66.0,canada
137717,51.0,usa
137718,22.0,spain
137719,28.0,france
137720,9.0,usa
137721,34.0,spain
137722,35.0,germany
137723,47.0,canada
137724,15.0,spain
137725,37.0,usa
137726,69.0,usa
137727,65.0,usa
137728,20.0,china
137729,54.0,usa
137730,28.0,germany
137731,10.0,az
137732,19.0,netherlands
137733,38.0,usa
137734,27.0,italy
137735,70.0,usa
137736,35.0,usa
137737,23.0,usa
137738,58.0,australia
137739,77.0,usa
137740,17.0,brazil
137741,72.0,usa
137742,24.0,dominican republic
137743,38.0,usa
137744,22.0,usa
137745,45.0,usa
137746,16.0,az
137747,22.0,canada
137748,19.0,usa
137749,42.0,usa
137750,18.0,usa
137751,56.0,usa
137752,55.0,spain
137753,56.0,france
137754,41.0,usa
137755,34.0,italy
137756,23.0,italy
137757,18.0,az
137758,33.0,az
137759,34.0,usa
137760,69.0,usa
137761,29.0,france
137762,40.0,germany
137763,32.0,canada
137764,45.0,belgium
137765,41.0,austria
137766,40.0,germany
137767,19.0,portugal
137768,15.0,spain
137769,24.0,perãº
137770,49.0,usa
137771,35.0,usa
137772,21.0,usa
137773,34.0,spain
137774,50.0,spain
137775,68.0,usa
137776,53.0,italy
137777,65.0,sweden
137778,22.0,spain
137779,55.0,colombia
137780,38.0,united kingdom
137781,32.0,usa
137782,10.0,germany
137783,14.0,italy
137784,25.0,germany
137785,70.0,germany
137786,59.0,finland
137787,28.0,usa
137788,54.0,usa
137789,14.0,canada
137790,43.0,canada
137791,71.0,usa
137792,31.0,usa
137793,22.0,usa
137794,23.0,finland
137795,39.0,germany
137796,56.0,usa
137797,22.0,australia
137798,51.0,usa
137799,75.0,usa
137800,26.0,germany
137801,21.0,indonesia
137802,21.0,switzerland
137803,27.0,italy
137804,34.0,usa
137805,26.0,canada
137806,67.0,usa
137807,7.0,usa
137808,30.0,usa
137809,18.0,usa
137810,47.0,usa
137811,35.0,philippines
137812,45.0,usa
137813,38.0,usa
137814,23.0,usa
137815,57.0,usa
137816,69.0,spain
137817,29.0,australia
137818,43.0,italy
137819,50.0,usa
137820,28.0,germany
137821,42.0,az
137822,63.0,indonesia
137823,17.0,usa
137824,38.0,spain
137825,72.0,usa
137826,46.0,usa
137827,15.0,usa
137828,44.0,usa
137829,47.0,usa
137830,37.0,germany
137831,60.0,italy
137832,21.0,usa
137833,34.0,az
137834,24.0,usa
137835,40.0,usa
137836,60.0,italy
137837,22.0,indonesia
137838,9.0,usa
137839,43.0,canada
137840,34.0,usa
137841,31.0,canada
137842,26.0,lebanon
137843,20.0,usa
137844,35.0,italy
137845,75.0,az
137846,16.0,usa
137847,68.0,usa
137848,50.0,usa
137849,39.0,usa
137850,24.0,china
137851,38.0,germany
137852,48.0,usa
137853,22.0,usa
137854,74.0,united kingdom
137855,41.0,spain
137856,29.0,usa
137857,65.0,canada
137858,69.0,portugal
137859,49.0,usa
137860,43.0,united kingdom
137861,25.0,romania
137862,28.0,spain
137863,26.0,united kingdom
137864,25.0,germany
137865,17.0,italy
137866,62.0,italy
137867,49.0,united kingdom
137868,18.0,usa
137869,34.0,usa
137870,23.0,brazil
137871,54.0,italy
137872,32.0,usa
137873,33.0,usa
137874,36.0,united kingdom
137875,41.0,usa
137876,49.0,usa
137877,47.0,usa
137878,5.0,usa
137879,71.0,united kingdom
137880,41.0,usa
137881,35.0,usa
137882,19.0,usa
137883,48.0,usa
137884,52.0,germany
137885,32.0,argentina
137886,15.0,usa
137887,35.0,australia
137888,53.0,usa
137889,37.0,united kingdom
137890,36.0,usa
137891,68.0,usa
137892,48.0,usa
137893,69.0,usa
137894,50.0,usa
137895,43.0,usa
137896,58.0,usa
137897,75.0,usa
137898,34.0,usa
137899,24.0,spain
137900,22.0,united kingdom
137901,23.0,germany
137902,42.0,usa
137903,64.0,argentina
137904,79.0,switzerland
137905,55.0,australia
137906,46.0,italy
137907,42.0,usa
137908,43.0,usa
137909,34.0,usa
137910,43.0,united kingdom
137911,47.0,usa
137912,36.0,italy
137913,28.0,mexico
137914,45.0,usa
137915,62.0,usa
137916,28.0,usa
137917,36.0,usa
137918,76.0,usa
137919,27.0,usa
137920,74.0,usa
137921,29.0,usa
137922,68.0,usa
137923,16.0,usa
137924,15.0,usa
137925,27.0,usa
137926,12.0,usa
137927,14.0,usa
137928,13.0,usa
137929,21.0,usa
137930,52.0,germany
137931,20.0,usa
137932,29.0,usa
137933,29.0,germany
137934,20.0,spain
137935,40.0,spain
137936,19.0,usa
137937,36.0,portugal
137938,19.0,united kingdom
137939,61.0,panama
137940,17.0,usa
137941,25.0,usa
137942,31.0,spain
137943,26.0,usa
137944,16.0,usa
137945,19.0,france
137946,18.0,canada
137947,43.0,australia
137948,30.0,canada
137949,63.0,usa
137950,77.0,canada
137951,60.0,usa
137952,73.0,usa
137953,31.0,usa
137954,37.0,usa
137955,30.0,usa
137956,27.0,switzerland
137957,14.0,usa
137958,23.0,czech republic
137959,53.0,germany
137960,52.0,norway
137961,54.0,canada
137962,27.0,barbados
137963,17.0,usa
137964,35.0,usa
137965,22.0,poland
137966,75.0,germany
137967,48.0,poland
137968,73.0,usa
137969,33.0,nigeria
137970,26.0,colombia
137971,67.0,canada
137972,23.0,italy
137973,38.0,usa
137974,26.0,usa
137975,34.0,usa
137976,25.0,usa
137977,28.0,canada
137978,50.0,usa
137979,41.0,usa
137980,54.0,usa
137981,58.0,usa
137982,64.0,az
137983,15.0,italy
137984,40.0,australia
137985,23.0,united kingdom
137986,74.0,az
137987,68.0,usa
137988,64.0,china
137989,24.0,spain
137990,29.0,germany
137991,20.0,germany
137992,33.0,italy
137993,23.0,spain
137994,42.0,canada
137995,26.0,china
137996,26.0,spain
137997,12.0,ireland
137998,14.0,italy
137999,73.0,usa
138000,49.0,usa
138001,33.0,france
138002,32.0,germany
138003,24.0,germany
138004,21.0,usa
138005,17.0,australia
138006,31.0,china
138007,37.0,usa
138008,33.0,usa
138009,71.0,usa
138010,31.0,usa
138011,22.0,usa
138012,51.0,usa
138013,64.0,usa
138014,12.0,usa
138015,60.0,usa
138016,12.0,usa
138017,56.0,usa
138018,35.0,usa
138019,69.0,usa
138020,51.0,united kingdom
138021,49.0,usa
138022,18.0,japan
138023,17.0,japan
138024,34.0,usa
138025,14.0,usa
138026,52.0,usa
138027,57.0,usa
138028,56.0,usa
138029,15.0,canada
138030,18.0,usa
138031,55.0,usa
138032,70.0,usa
138033,34.0,australia
138034,36.0,canada
138035,25.0,spain
138036,24.0,spain
138037,31.0,united kingdom
138038,55.0,usa
138039,29.0,spain
138040,37.0,france
138041,21.0,usa
138042,54.0,new zealand
138043,44.0,usa
138044,49.0,usa
138045,67.0,usa
138046,24.0,usa
138047,64.0,canada
138048,58.0,canada
138049,23.0,italy
138050,20.0,portugal
138051,29.0,usa
138052,38.0,spain
138053,14.0,usa
138054,33.0,usa
138055,25.0,argentina
138056,18.0,canada
138057,24.0,canada
138058,7.0,usa
138059,41.0,usa
138060,35.0,usa
138061,30.0,united kingdom
138062,22.0,canada
138063,35.0,france
138064,19.0,united kingdom
138065,37.0,usa
138066,9.0,china
138067,19.0,usa
138068,21.0,argentina
138069,50.0,canada
138070,31.0,argentina
138071,33.0,canada
138072,23.0,canada
138073,31.0,united kingdom
138074,72.0,az
138075,75.0,italy
138076,33.0,canada
138077,16.0,usa
138078,23.0,united kingdom
138079,20.0,usa
138080,20.0,united kingdom
138081,51.0,usa
138082,22.0,united kingdom
138083,9.0,germany
138084,62.0,australia
138085,15.0,united kingdom
138086,18.0,united kingdom
138087,15.0,france
138088,75.0,italy
138089,31.0,new zealand
138090,59.0,italy
138091,14.0,australia
138092,79.0,united kingdom
138093,33.0,united kingdom
138094,21.0,spain
138095,17.0,italy
138096,34.0,usa
138097,35.0,usa
138098,17.0,usa
138099,19.0,portugal
138100,14.0,usa
138101,45.0,usa
138102,53.0,brazil
138103,17.0,brazil
138104,49.0,spain
138105,33.0,italy
138106,7.0,usa
138107,20.0,argentina
138108,25.0,spain
138109,78.0,usa
138110,75.0,italy
138111,74.0,usa
138112,69.0,usa
138113,34.0,spain
138114,32.0,usa
138115,27.0,usa
138116,26.0,new zealand
138117,33.0,usa
138118,35.0,germany
138119,47.0,usa
138120,51.0,usa
138121,79.0,usa
138122,74.0,usa
138123,59.0,usa
138124,24.0,united kingdom
138125,30.0,usa
138126,37.0,italy
138127,46.0,usa
138128,21.0,usa
138129,75.0,usa
138130,18.0,usa
138131,25.0,italy
138132,27.0,new zealand
138133,46.0,usa
138134,49.0,italy
138135,47.0,usa
138136,22.0,usa
138137,36.0,usa
138138,39.0,usa
138139,27.0,usa
138140,24.0,spain
138141,71.0,italy
138142,31.0,usa
138143,75.0,italy
138144,62.0,usa
138145,49.0,usa
138146,37.0,usa
138147,17.0,usa
138148,66.0,usa
138149,75.0,usa
138150,65.0,united kingdom
138151,33.0,usa
138152,52.0,usa
138153,42.0,usa
138154,36.0,argentina
138155,26.0,spain
138156,58.0,usa
138157,28.0,romania
138158,49.0,usa
138159,57.0,usa
138160,30.0,usa
138161,32.0,usa
138162,41.0,united kingdom
138163,20.0,australia
138164,17.0,usa
138165,17.0,usa
138166,29.0,usa
138167,58.0,canada
138168,60.0,usa
138169,30.0,usa
138170,18.0,united kingdom
138171,28.0,usa
138172,27.0,usa
138173,16.0,united kingdom
138174,27.0,usa
138175,25.0,usa
138176,35.0,usa
138177,34.0,usa
138178,26.0,brazil
138179,29.0,canada
138180,39.0,usa
138181,21.0,usa
138182,42.0,usa
138183,14.0,spain
138184,23.0,spain
138185,17.0,italy
138186,61.0,canada
138187,44.0,usa
138188,26.0,usa
138189,37.0,usa
138190,30.0,usa
138191,79.0,usa
138192,33.0,spain
138193,35.0,usa
138194,16.0,usa
138195,56.0,usa
138196,31.0,usa
138197,38.0,usa
138198,37.0,canada
138199,36.0,usa
138200,38.0,usa
138201,27.0,usa
138202,51.0,canada
138203,43.0,usa
138204,46.0,usa
138205,42.0,usa
138206,26.0,usa
138207,31.0,usa
138208,46.0,united kingdom
138209,42.0,usa
138210,24.0,usa
138211,46.0,usa
138212,24.0,spain
138213,15.0,usa
138214,37.0,usa
138215,49.0,usa
138216,33.0,usa
138217,51.0,usa
138218,29.0,usa
138219,34.0,usa
138220,14.0,usa
138221,55.0,usa
138222,17.0,spain
138223,66.0,canada
138224,30.0,spain
138225,34.0,usa
138226,45.0,usa
138227,41.0,usa
138228,14.0,usa
138229,57.0,usa
138230,44.0,usa
138231,48.0,italy
138232,29.0,usa
138233,45.0,usa
138234,54.0,usa
138235,23.0,germany
138236,11.0,australia
138237,53.0,united kingdom
138238,29.0,spain
138239,40.0,usa
138240,67.0,usa
138241,72.0,italy
138242,21.0,az
138243,39.0,usa
138244,27.0,argentina
138245,53.0,canada
138246,70.0,usa
138247,31.0,usa
138248,44.0,usa
138249,22.0,united kingdom
138250,45.0,usa
138251,35.0,usa
138252,51.0,usa
138253,7.0,canada
138254,35.0,united kingdom
138255,18.0,australia
138256,15.0,australia
138257,45.0,usa
138258,28.0,spain
138259,26.0,usa
138260,45.0,usa
138261,35.0,usa
138262,25.0,usa
138263,20.0,spain
138264,35.0,usa
138265,52.0,usa
138266,54.0,usa
138267,57.0,usa
138268,33.0,argentina
138269,17.0,spain
138270,43.0,spain
138271,50.0,usa
138272,21.0,netherlands
138273,6.0,usa
138274,27.0,canada
138275,38.0,usa
138276,16.0,spain
138277,30.0,united kingdom
138278,31.0,france
138279,55.0,germany
138280,68.0,usa
138281,38.0,usa
138282,70.0,canada
138283,52.0,usa
138284,19.0,usa
138285,7.0,usa
138286,58.0,usa
138287,52.0,australia
138288,59.0,usa
138289,34.0,usa
138290,7.0,usa
138291,22.0,united arab emirates
138292,62.0,united kingdom
138293,53.0,usa
138294,14.0,usa
138295,35.0,usa
138296,69.0,usa
138297,49.0,usa
138298,50.0,usa
138299,25.0,usa
138300,31.0,usa
138301,29.0,usa
138302,34.0,usa
138303,46.0,canada
138304,22.0,usa
138305,31.0,usa
138306,35.0,usa
138307,24.0,usa
138308,31.0,usa
138309,51.0,usa
138310,12.0,usa
138311,23.0,usa
138312,29.0,canada
138313,20.0,australia
138314,41.0,australia
138315,26.0,canada
138316,21.0,usa
138317,15.0,usa
138318,59.0,canada
138319,68.0,canada
138320,20.0,usa
138321,25.0,united kingdom
138322,18.0,usa
138323,18.0,usa
138324,16.0,usa
138325,70.0,canada
138326,42.0,usa
138327,37.0,usa
138328,49.0,france
138329,31.0,switzerland
138330,50.0,usa
138331,41.0,united kingdom
138332,25.0,united kingdom
138333,23.0,china
138334,17.0,usa
138335,63.0,usa
138336,23.0,usa
138337,48.0,canada
138338,40.0,usa
138339,25.0,usa
138340,24.0,australia
138341,24.0,az
138342,15.0,usa
138343,32.0,usa
138344,59.0,usa
138345,76.0,united kingdom
138346,13.0,australia
138347,44.0,usa
138348,35.0,usa
138349,35.0,usa
138350,53.0,netherlands
138351,31.0,usa
138352,24.0,usa
138353,28.0,united kingdom
138354,21.0,usa
138355,42.0,usa
138356,27.0,usa
138357,52.0,usa
138358,18.0,belgium
138359,40.0,germany
138360,17.0,united kingdom
138361,31.0,france
138362,40.0,canada
138363,41.0,germany
138364,27.0,argentina
138365,15.0,az
138366,32.0,usa
138367,46.0,usa
138368,29.0,germany
138369,77.0,canada
138370,22.0,spain
138371,16.0,spain
138372,32.0,usa
138373,41.0,italy
138374,52.0,usa
138375,27.0,netherlands
138376,29.0,italy
138377,62.0,usa
138378,54.0,austria
138379,51.0,usa
138380,76.0,usa
138381,59.0,usa
138382,34.0,usa
138383,36.0,canada
138384,42.0,usa
138385,32.0,france
138386,21.0,usa
138387,23.0,finland
138388,9.0,usa
138389,31.0,usa
138390,11.0,usa
138391,43.0,usa
138392,49.0,usa
138393,49.0,usa
138394,32.0,united kingdom
138395,47.0,az
138396,29.0,usa
138397,35.0,usa
138398,36.0,usa
138399,7.0,usa
138400,44.0,usa
138401,45.0,usa
138402,46.0,usa
138403,23.0,usa
138404,29.0,usa
138405,50.0,usa
138406,43.0,usa
138407,40.0,australia
138408,29.0,usa
138409,54.0,usa
138410,48.0,netherlands
138411,78.0,usa
138412,23.0,usa
138413,28.0,uzbekistan
138414,7.0,usa
138415,60.0,usa
138416,45.0,usa
138417,44.0,usa
138418,41.0,usa
138419,61.0,usa
138420,42.0,usa
138421,37.0,canada
138422,34.0,usa
138423,44.0,usa
138424,39.0,usa
138425,48.0,usa
138426,53.0,canada
138427,56.0,usa
138428,55.0,australia
138429,59.0,australia
138430,62.0,usa
138431,46.0,portugal
138432,24.0,germany
138433,42.0,usa
138434,36.0,usa
138435,49.0,canada
138436,56.0,australia
138437,22.0,usa
138438,21.0,united kingdom
138439,43.0,usa
138440,35.0,netherlands
138441,34.0,usa
138442,43.0,usa
138443,34.0,usa
138444,24.0,australia
138445,79.0,canada
138446,30.0,usa
138447,21.0,spain
138448,44.0,usa
138449,31.0,finland
138450,16.0,spain
138451,46.0,usa
138452,22.0,az
138453,36.0,austria
138454,18.0,italy
138455,18.0,germany
138456,31.0,usa
138457,49.0,denmark
138458,27.0,united kingdom
138459,26.0,spain
138460,26.0,usa
138461,27.0,spain
138462,12.0,canada
138463,28.0,costa rica
138464,60.0,spain
138465,34.0,usa
138466,22.0,spain
138467,18.0,dominican republic
138468,41.0,argentina
138469,19.0,spain
138470,15.0,chile
138471,32.0,denmark
138472,15.0,usa
138473,25.0,spain
138474,16.0,spain
138475,18.0,poland
138476,20.0,usa
138477,53.0,usa
138478,47.0,canada
138479,30.0,spain
138480,25.0,united kingdom
138481,59.0,united kingdom
138482,20.0,usa
138483,56.0,canada
138484,20.0,az
138485,19.0,spain
138486,36.0,usa
138487,70.0,canada
138488,17.0,usa
138489,17.0,usa
138490,12.0,usa
138491,35.0,usa
138492,30.0,australia
138493,70.0,usa
138494,20.0,argentina
138495,44.0,united kingdom
138496,38.0,germany
138497,53.0,germany
138498,43.0,taiwan
138499,46.0,germany
138500,35.0,germany
138501,23.0,spain
138502,15.0,argentina
138503,15.0,argentina
138504,33.0,peru
138505,14.0,argentina
138506,22.0,netherlands
138507,41.0,italy
138508,77.0,united kingdom
138509,48.0,switzerland
138510,39.0,greece
138511,23.0,mexico
138512,23.0,united kingdom
138513,48.0,australia
138514,28.0,canada
138515,36.0,usa
138516,17.0,canada
138517,26.0,paraguay
138518,31.0,usa
138519,22.0,usa
138520,71.0,usa
138521,6.0,usa
138522,46.0,new zealand
138523,31.0,usa
138524,38.0,usa
138525,71.0,usa
138526,41.0,usa
138527,36.0,usa
138528,38.0,united kingdom
138529,21.0,italy
138530,49.0,usa
138531,16.0,usa
138532,38.0,usa
138533,39.0,italy
138534,44.0,usa
138535,39.0,canada
138536,65.0,usa
138537,55.0,usa
138538,46.0,usa
138539,21.0,indonesia
138540,18.0,india
138541,22.0,az
138542,34.0,usa
138543,21.0,usa
138544,26.0,usa
138545,54.0,usa
138546,28.0,australia
138547,24.0,italy
138548,46.0,usa
138549,22.0,usa
138550,57.0,usa
138551,17.0,usa
138552,27.0,portugal
138553,61.0,usa
138554,46.0,usa
138555,49.0,usa
138556,39.0,usa
138557,52.0,usa
138558,59.0,usa
138559,41.0,new zealand
138560,14.0,sweden
138561,35.0,germany
138562,22.0,germany
138563,31.0,usa
138564,60.0,canada
138565,42.0,usa
138566,38.0,usa
138567,35.0,usa
138568,12.0,germany
138569,37.0,new zealand
138570,19.0,new zealand
138571,40.0,usa
138572,29.0,usa
138573,50.0,malaysia
138574,73.0,usa
138575,61.0,usa
138576,15.0,new zealand
138577,59.0,canada
138578,38.0,usa
138579,35.0,usa
138580,44.0,usa
138581,13.0,china
138582,43.0,usa
138583,17.0,usa
138584,30.0,usa
138585,24.0,united kingdom
138586,42.0,usa
138587,18.0,usa
138588,41.0,germany
138589,28.0,germany
138590,50.0,usa
138591,76.0,usa
138592,34.0,australia
138593,64.0,usa
138594,62.0,usa
138595,55.0,usa
138596,29.0,usa
138597,34.0,usa
138598,10.0,ireland
138599,67.0,usa
138600,32.0,brazil
138601,60.0,canada
138602,36.0,usa
138603,54.0,usa
138604,42.0,spain
138605,41.0,norway
138606,54.0,mexico
138607,44.0,germany
138608,27.0,germany
138609,51.0,usa
138610,49.0,usa
138611,21.0,italy
138612,15.0,singapore
138613,49.0,brazil
138614,68.0,usa
138615,24.0,argentina
138616,34.0,south korea
138617,37.0,germany
138618,17.0,usa
138619,67.0,usa
138620,16.0,germany
138621,54.0,australia
138622,60.0,usa
138623,17.0,usa
138624,34.0,usa
138625,58.0,usa
138626,48.0,spain
138627,53.0,usa
138628,22.0,australia
